time_s,V_m1_V,V_m2_V,V_m3_V,V_m4_V,V_m5_V,V_m6_V,V_m7_V,V_m8_V,V_m9_V,V_m10_V,V_m11_V,V_m12_V,V_m13_V,V_m14_V,V_m15_V,V_m16_V,mean_bridge_current_A,mean_bridge_voltage_V,mean_v_tune_V,tank_resonance_frequency_hz
0.31162,-0.5131123090251312,-0.5193256822949729,-0.448871078060462,-0.5632409443015253,-0.5978281307053395,-0.6208584409191142,-0.5627398759983356,-0.2950463129495326,-0.9646456279402091,-0.7229326451285581,-0.62722439571478,-0.7327925807540137,-0.9174530320558005,-0.6844692218966781,-0.7543761303524792,-0.8438214467875356,0.0,0.024893000103188706,3.1162623252465047,1361.127922571209
0.31163,-0.41311230902513113,-0.5152476972413428,-0.548871078060462,-0.6385055885964992,-0.49782813070533943,-0.5208584409191143,-0.5627398759983356,-0.22837964628286594,-0.8979789612735425,-0.678407577680088,-0.6938910623814466,-0.8327925807540136,-0.9841196987224672,-0.7507579653532979,-0.7659779319321544,-0.9104881134542022,6.352747104407253e-22,0.046363911079157806,3.116362327246545,1361.6586839038873
0.31164000000000003,-0.3131123090251311,-0.4644297200255688,-0.6155377447271286,-0.5470205035436271,-0.3978281307053394,-0.5541917742524476,-0.577978965703249,-0.328379646282866,-0.7979789612735425,-0.6779319541893205,-0.7605577290481133,-0.766125914087347,-0.8841196987224672,-0.7171764088551692,-0.8458607707750716,-0.8771547801208689,0.0,0.06291054689418125,3.116462329246585,1362.203581225052
0.31165000000000004,-0.25522328206733624,-0.5117713669098546,-0.5155377447271287,-0.44702050354362705,-0.33116146403867275,-0.5541917742524476,-0.677978965703249,-0.428379646282866,-0.6979789612735425,-0.6779319541893205,-0.6605577290481133,-0.7274471801013065,-0.7841196987224672,-0.7171764088551692,-0.7941168153231087,-0.7771547801208689,0.0,0.06893889623834655,3.116562331246625,1362.4149374624126
0.31166000000000005,-0.3552232820673363,-0.41177136690985455,-0.4155377447271286,-0.44702050354362705,-0.37539043885389056,-0.5541917742524476,-0.6113122990365824,-0.528379646282866,-0.5979789612735426,-0.5779319541893205,-0.6605577290481133,-0.7544260752324587,-0.6841196987224673,-0.6171764088551692,-0.6941168153231088,-0.8091524075157401,0.0,0.07088661186774975,3.116662333246665,1362.5266932001825
0.31167,-0.4552232820673363,-0.37322466544700633,-0.39798131230457706,-0.5470205035436271,-0.3341807313101061,-0.45419177425244756,-0.5113122990365824,-0.628379646282866,-0.5313122946068759,-0.4779319541893205,-0.6180963232086033,-0.8544260752324587,-0.5841196987224673,-0.5171764088551692,-0.5941168153231088,-0.7642169964697102,0.0,0.06564114045124105,3.1167623352467047,1362.3676146123823
0.31168,-0.38855661540066966,-0.47322466544700637,-0.4979813123045771,-0.6470205035436271,-0.3518753218188871,-0.3541917742524475,-0.5113122990365824,-0.728379646282866,-0.5330845068361535,-0.37793195418932046,-0.5180963232086033,-0.8503547735584268,-0.48411969872246724,-0.4171764088551692,-0.5627097259841116,-0.791565551149065,0.0,0.06285302582378084,3.1168623372467446,1362.2752441452403
0.31169,-0.2996997668287636,-0.47322466544700637,-0.5979813123045771,-0.747020503543627,-0.27733194688899826,-0.4208584409191142,-0.6113122990365824,-0.7950463129495327,-0.5330845068361535,-0.439837170991693,-0.58476298987527,-0.7767930657187503,-0.3841196987224672,-0.3171764088551692,-0.5627097259841116,-0.7623872817527548,0.0,0.06231158799495046,3.116962339246785,1362.2566070944113
0.31170000000000003,-0.27586296549950495,-0.4065579987803397,-0.697981312304577,-0.847020503543627,-0.24098663324878164,-0.5208584409191142,-0.7113122990365823,-0.6950463129495327,-0.43308450683615346,-0.439837170991693,-0.68476298987527,-0.8503600861297231,-0.2841196987224672,-0.2505097421885025,-0.5627097259841116,-0.7366052004041737,-8.470329472543003e-22,0.06256249524547314,3.1170623412468252,1362.2207061817157
0.31171000000000004,-0.30370804556908726,-0.5065579987803397,-0.6646479789712437,-0.9136871702102937,-0.31794076877200095,-0.5875251075857808,-0.8113122990365823,-0.5950463129495327,-0.3330845068361534,-0.439837170991693,-0.6027866719920092,-0.8503600861297231,-0.18411969872246714,-0.35050974218850256,-0.5800131671024588,-0.806280779037984,0.0,0.06495181341451138,3.117162343246865,1362.24820957102
0.31172000000000005,-0.4037080455690873,-0.6065579987803397,-0.7442488983482743,-0.8136871702102937,-0.2846074354386676,-0.5068085891775144,-0.7446456323699157,-0.49504631294953266,-0.4166942370111806,-0.4497730755001966,-0.6361200053253425,-0.7503600861297232,-0.2507863653891338,-0.4505097421885026,-0.6800131671024587,-0.7565659773045216,-1.0587911840678754e-21,0.04289735842760931,3.117262345246905,1361.6751858540115
0.31173,-0.5037080455690873,-0.6732246654470063,-0.6778961134873659,-0.7136871702102937,-0.33602453522844705,-0.5068085891775144,-0.6446456323699157,-0.5856684981217606,-0.5166942370111806,-0.4696485991386641,-0.6363781196911928,-0.7503600861297232,-0.3507863653891338,-0.41044289995891753,-0.6466798337691254,-0.7946623276773148,-4.235164736271502e-22,0.03213418045924924,3.117362347246945,1361.4369614998882
0.31174,-0.595160220643562,-0.5732246654470063,-0.5778961134873659,-0.6136871702102937,-0.4360245352284471,-0.6068085891775143,-0.5446456323699157,-0.6523351647884272,-0.6166942370111805,-0.4696485991386641,-0.6284761622156428,-0.8503600861297231,-0.45078636538913386,-0.41044289995891753,-0.5466798337691254,-0.6976053511819014,-8.470329472543003e-22,0.019202862272869676,3.1174623492469844,1361.078351460703
0.31175,-0.5199568314324456,-0.4732246654470063,-0.4778961134873659,-0.5136871702102938,-0.5360245352284471,-0.5320534111320002,-0.48703902545598826,-0.5523351647884273,-0.7166942370111805,-0.5696485991386641,-0.5284761622156429,-0.790356389490672,-0.5507863653891338,-0.4476527371699913,-0.5967357038868514,-0.7572640482721691,0.0,0.027410619910057877,3.1175623512470247,1361.3262312754475
0.31176000000000004,-0.4199568314324456,-0.40655799878033966,-0.37789611348736585,-0.4136871702102937,-0.5360245352284471,-0.46538674446533357,-0.5870390254559883,-0.4523351647884272,-0.7250161615976898,-0.5696485991386641,-0.5951428288823095,-0.690356389490672,-0.6507863653891338,-0.5476527371699913,-0.6334363533337493,-0.8184363464839852,8.470329472543003e-22,0.0448018694080032,3.117662353247065,1361.8128922046262
0.31177000000000005,-0.3199568314324456,-0.40655799878033966,-0.3200765004460622,-0.3136871702102937,-0.43602453522844703,-0.5320534111320002,-0.5870390254559883,-0.3523351647884272,-0.670725434401041,-0.5029819324719974,-0.6951428288823095,-0.7053387445806633,-0.7507863653891338,-0.6476527371699913,-0.7334363533337492,-0.7184363464839852,3.1763735522036263e-22,0.05843073171333418,3.1177623552471054,1362.1588287261338
0.31178,-0.2397831689540894,-0.40655799878033966,-0.4200765004460622,-0.38035383687696034,-0.336024535228447,-0.5320534111320002,-0.48703902545598826,-0.25233516478842716,-0.7068767758237665,-0.6029819324719974,-0.6575259564812947,-0.7239644839184131,-0.8507863653891338,-0.6718206193051615,-0.7533183252329023,-0.7184363464839852,-8.470329472543003e-22,0.06205038075108668,3.1178623572471444,1362.2279555694988
0.31179,-0.33978316895408944,-0.40895968242883096,-0.48674316711272886,-0.48035383687696037,-0.23602453522844696,-0.4320534111320002,-0.4203723587893216,-0.1856684981217605,-0.7599781899227713,-0.7029819324719974,-0.5575259564812948,-0.6239644839184131,-0.9507863653891337,-0.6840128280322901,-0.6533183252329023,-0.8184363464839852,0.0,0.05052353815301582,3.117962359247185,1361.8372202732223
0.3118,-0.3297350194695675,-0.41290801313158404,-0.39366564049268316,-0.43167711003220127,-0.1693578685617803,-0.36538674446533354,-0.48740642441566395,-0.28566849812176054,-0.7599781899227713,-0.6363152658053307,-0.4873642199347689,-0.6239644839184131,-1.0174530320558004,-0.7129893405493437,-0.6533183252329023,-0.7517696798173186,4.235164736271502e-22,0.057670844017045954,3.118062361247225,1362.0420111511824
0.31181000000000003,-0.22973501946956748,-0.312908013131584,-0.2993417569804959,-0.34388553584538223,-0.26935786856178034,-0.46538674446533357,-0.4775255913450762,-0.3856684981217606,-0.6599781899227714,-0.5363152658053307,-0.587364219934769,-0.7063091153004089,-0.9174530320558004,-0.6547366230769717,-0.6533183252329023,-0.6517696798173186,4.235164736271502e-22,0.07093816890962142,3.1181623632472646,1362.5016354753056
0.31182000000000004,-0.15909646708701775,-0.312908013131584,-0.2991792561450872,-0.4226934071153811,-0.3693578685617804,-0.3987200777986669,-0.481622417741713,-0.4856684981217606,-0.6933115232561047,-0.4363152658053307,-0.6540308866014356,-0.658558815027668,-0.8174530320558004,-0.5555856140055808,-0.6483866277527388,-0.6227212774120164,-4.235164736271502e-22,0.06669552143596623,3.118262365247305,1362.3943790324727
0.31183000000000005,-0.2590964670870178,-0.30961438289300186,-0.39917925614508726,-0.5226934071153811,-0.4693578685617804,-0.3987200777986669,-0.581622417741713,-0.5856684981217606,-0.594513600377177,-0.36964859913866405,-0.5540308866014356,-0.758558815027668,-0.7174530320558005,-0.4555856140055808,-0.595157288418132,-0.7227212774120164,-8.470329472543003e-22,0.06456478034358717,3.1183623672473453,1362.3518412845835
0.31184,-0.3590964670870178,-0.4096143828930019,-0.4991792561450873,-0.6226934071153811,-0.40269120189511376,-0.49872007779866695,-0.5835864857415523,-0.5523351647884273,-0.6278469337105104,-0.4696485991386641,-0.48736421993476897,-0.8252254816943346,-0.6174530320558005,-0.4686879418196385,-0.5875466559269026,-0.8227212774120164,0.0,0.05923804542648278,3.1184623692473847,1362.211901819533
0.31185,-0.45909646708701785,-0.5096143828930019,-0.5991792561450873,-0.7226934071153811,-0.3026912018951137,-0.523566665005437,-0.5749240665954599,-0.46034650011459705,-0.6278469337105104,-0.5696485991386641,-0.587364219934769,-0.7268277968246211,-0.5174530320558005,-0.49974512261200055,-0.6875466559269026,-0.889387944078683,0.0,0.04982155228407243,3.1185623712474246,1361.933230490404
0.31186,-0.5590964670870179,-0.6096143828930018,-0.6991792561450872,-0.6893600737820478,-0.3549674938778012,-0.523566665005437,-0.6135182536853951,-0.5603465001145971,-0.5278469337105104,-0.6550444694844166,-0.6873642199347689,-0.7934944634912877,-0.4174530320558005,-0.5338812831119063,-0.7369623724801622,-0.7893879440786831,0.0,0.037235812773120124,3.118662373247465,1361.621626328629
0.31187000000000004,-0.5508268863447016,-0.7096143828930018,-0.7658459228117539,-0.6893600737820478,-0.4549674938778012,-0.623566665005437,-0.7135182536853951,-0.6348145609735623,-0.5611802670438437,-0.5879598350482804,-0.7873642199347689,-0.8934944634912877,-0.31745303205580044,-0.5188279358709761,-0.6369623724801622,-0.7215572456955116,0.0,0.022247999370466984,3.1187623752475053,1361.1900468971037
0.31188000000000005,-0.5513863248476802,-0.7660230018224107,-0.6658459228117539,-0.7893600737820478,-0.5549674938778012,-0.723566665005437,-0.8135182536853951,-0.6780459141054767,-0.5664235496293438,-0.5002232832939497,-0.7600206758057874,-0.9227683474474038,-0.2174530320558004,-0.41882793587097605,-0.6702957058134955,-0.8203862378296588,4.235164736271502e-22,0.028111573377499977,3.118862377247545,1361.3031193698491
0.31189,-0.6513863248476802,-0.6660230018224107,-0.7325125894784206,-0.8893600737820477,-0.5216341605444679,-0.7114260895362867,-0.8968203180443398,-0.7702294688154578,-0.5098050976363964,-0.533556616627283,-0.6600206758057874,-0.8477904184679842,-0.28411969872246706,-0.318827935870976,-0.6733126386879787,-0.9203862378296588,1.5881867761018131e-22,0.029924393263527433,3.1189623792475847,1361.36557340763
0.3119,-0.5847196581810136,-0.5660230018224107,-0.8325125894784206,-0.803590058125293,-0.42163416054446784,-0.6114260895362867,-0.7968203180443398,-0.7152254863095433,-0.6098050976363963,-0.533556616627283,-0.6981228965247993,-0.9393315529128144,-0.3841196987224671,-0.318827935870976,-0.6181442035163464,-0.9203862378296588,-4.235164736271502e-22,0.03470364535105313,3.119062381247625,1361.4912099239357
0.31191,-0.48471965818101354,-0.6372305111312999,-0.7658459228117539,-0.7862145442364862,-0.45496749387780117,-0.5114260895362868,-0.6968203180443399,-0.6473606643342779,-0.6098050976363963,-0.533556616627283,-0.7292913647192047,-0.9393315529128144,-0.48411969872246713,-0.41882793587097605,-0.7181442035163463,-0.8203862378296588,0.0,0.03863118710310224,3.119162383247665,1361.6488075804562
0.31192000000000003,-0.3847196581810135,-0.6372305111312999,-0.6658459228117539,-0.7422722754899679,-0.3554047818019157,-0.5646750858393711,-0.5968203180443399,-0.6331238119027608,-0.6098050976363963,-0.533556616627283,-0.699586043517877,-0.8393315529128145,-0.5841196987224672,-0.5188279358709761,-0.6714838229278972,-0.8181463899443479,-1.6940658945086007e-21,0.05255559473998964,3.119262385247705,1362.064259235463
0.31193000000000004,-0.28471965818101347,-0.5372305111312999,-0.5658459228117539,-0.6440850562721949,-0.3554047818019157,-0.5646750858393711,-0.6301536513776732,-0.5331238119027608,-0.6098050976363963,-0.6125958301547191,-0.599586043517877,-0.7393315529128145,-0.6841196987224671,-0.6188279358709761,-0.710564241403941,-0.7834826966714118,1.6940658945086007e-21,0.0637953044037468,3.119362387247745,1362.390962312956
0.31194000000000005,-0.35807481161545396,-0.4372305111312999,-0.4658459228117539,-0.544085056272195,-0.3554047818019157,-0.5437026851180129,-0.6159139082465296,-0.4331238119027608,-0.7098050976363963,-0.5792624968213858,-0.599586043517877,-0.6393315529128145,-0.7841196987224671,-0.718827935870976,-0.6772309080706077,-0.7501493633380785,0.0,0.053515708284210095,3.119462389247785,1362.0930858248691
0.31195,-0.458074811615454,-0.33723051113129987,-0.3658459228117539,-0.4440850562721949,-0.45540478180191574,-0.44370268511801286,-0.5159139082465296,-0.36645714523609413,-0.8098050976363963,-0.6272040359529856,-0.6123011475106929,-0.7393315529128145,-0.8841196987224671,-0.818827935870976,-0.7327080340817054,-0.6982661010838437,4.235164736271502e-22,0.04872587223570848,3.1195623912478245,1361.9318261891426
0.31196,-0.39140814494878734,-0.2705638444646332,-0.26584592281175384,-0.3440850562721949,-0.5220714484685824,-0.4688443984302629,-0.4159139082465296,-0.4331238119027608,-0.781521057606222,-0.6938707026196522,-0.6789678141773595,-0.7741444964050225,-0.9841196987224671,-0.7302886241845554,-0.7638783988402658,-0.7982661010838437,2.117582368135751e-22,0.06979787376048023,3.119662393247865,1362.5154999866538
0.31197,-0.2914081449487873,-0.37056384446463325,-0.1991792561450872,-0.2774183896055282,-0.4220714484685824,-0.4688443984302629,-0.45111095378931837,-0.33544616709560315,-0.881521057606222,-0.5938707026196522,-0.6334555059795909,-0.7741444964050225,-1.0507863653891338,-0.6302886241845554,-0.7171178165215815,-0.8982661010838436,-2.117582368135751e-22,0.0748907254080146,3.119762395247905,1362.5635349755012
0.31198000000000004,-0.33080347015571054,-0.46252342401203195,-0.2991792561450872,-0.37741838960552826,-0.3220714484685824,-0.4688443984302629,-0.5177776204559851,-0.33544616709560315,-0.881521057606222,-0.5938707026196522,-0.5667888393129242,-0.6830320441307721,-0.9507863653891339,-0.6636219575178888,-0.7500996598853353,-0.8982661010838436,0.0,0.06674291267724759,3.119862397247945,1362.3582653648798
0.31199000000000005,-0.3780875797140134,-0.382336779721285,-0.39917925614508726,-0.4774183896055283,-0.38873811513524903,-0.4688443984302629,-0.5177776204559851,-0.4354461670956032,-0.781521057606222,-0.6938707026196522,-0.6667888393129242,-0.7582538165892673,-0.8507863653891339,-0.7302886241845554,-0.7090310621313449,-0.7982661010838437,-4.235164736271502e-22,0.06340006267219117,3.119962399247985,1362.3742151739143
0.312,-0.3530353912039699,-0.39273620218117783,-0.4991792561450873,-0.5774183896055283,-0.48873811513524906,-0.5688443984302629,-0.6051582582967125,-0.5354461670956032,-0.6815210576062221,-0.6122490859455694,-0.7334555059795909,-0.8582538165892672,-0.7507863653891339,-0.6302886241845554,-0.7624807233953232,-0.6982661010838437,0.0,0.058948171664865025,3.120062401248025,1362.2657321308236
0.31201,-0.4316766773890937,-0.49273620218117786,-0.5991792561450873,-0.6774183896055282,-0.4220714484685824,-0.548169704262062,-0.7051582582967125,-0.6354461670956032,-0.5815210576062221,-0.5122490859455694,-0.6622679784581147,-0.8249204832559339,-0.6507863653891339,-0.5302886241845555,-0.6691786424090416,-0.7649327677505103,8.470329472543003e-22,0.05128492221945408,3.1201624032480644,1362.0768500717381
0.31202,-0.47046422388399556,-0.5927362021811778,-0.6991792561450872,-0.7774183896055282,-0.3220714484685824,-0.5506469521670804,-0.7476915986518146,-0.6204036243156172,-0.5148543909395554,-0.5455824192789027,-0.595601311791448,-0.8187683303821066,-0.550786365389134,-0.4636219575178888,-0.5691786424090416,-0.8649327677505103,0.0,0.04716951435930337,3.1202624052481047,1361.9186531649816
0.31203000000000003,-0.3704642238839955,-0.6927362021811778,-0.7991792561450872,-0.8647716000819827,-0.3220714484685824,-0.5506469521670804,-0.6476915986518146,-0.6500401178431597,-0.5592807898027848,-0.47891575261223607,-0.6373812387184672,-0.8405010232422389,-0.4507863653891339,-0.441845979335169,-0.6358453090757082,-0.8140285504854127,-8.470329472543003e-22,0.04508722442089491,3.120362407248145,1361.84863855412
0.31204000000000004,-0.45630976866532824,-0.724585321256954,-0.8991792561450872,-0.7712405326417658,-0.4220714484685824,-0.552352777687872,-0.6482850194300489,-0.6505869845665446,-0.5463545829184443,-0.5122490859455694,-0.733023450715492,-0.8405010232422389,-0.3507863653891339,-0.441845979335169,-0.7234774985002934,-0.7783410913932296,2.117582368135751e-22,0.029511813429624195,3.120462409248185,1361.417993744474
0.31205000000000005,-0.5563097686653282,-0.624585321256954,-0.8325125894784206,-0.8045738659750992,-0.48873811513524906,-0.652352777687872,-0.7482850194300489,-0.583920317899878,-0.5463545829184443,-0.5640421062465395,-0.6471535745879937,-0.8384870779064768,-0.25078636538913385,-0.4969478977913193,-0.6901441651669601,-0.8580358309190248,0.0,0.030031707270123314,3.1205624112482253,1361.4320689831118
0.31206,-0.6357646517463785,-0.6113396793828212,-0.7325125894784206,-0.7553773058553154,-0.48873811513524906,-0.6533266951083062,-0.8482850194300489,-0.683920317899878,-0.5534876120873594,-0.5598651482803763,-0.680486907921327,-0.8388746879494375,-0.3174530320558005,-0.3969478977913193,-0.6788136496408976,-0.8240588007491467,4.235164736271502e-22,0.024544452300134106,3.1206624132482648,1361.29979441226
0.31207,-0.5690979850797119,-0.6788036515571346,-0.6325125894784206,-0.794148099274513,-0.49544626682198273,-0.6533266951083062,-0.8226026717850204,-0.7839203178998779,-0.5680818932272171,-0.5458711805462056,-0.7471535745879937,-0.9388746879494375,-0.41745303205580053,-0.34121245789523,-0.6000340489519438,-0.768209905517119,-8.470329472543003e-22,0.028642539686939517,3.120762415248305,1361.4100043521553
0.31208,-0.46909798507971184,-0.612136984890468,-0.5325125894784206,-0.7112876169324913,-0.4249590714881389,-0.6311793731194181,-0.7226026717850205,-0.7066021206234051,-0.6506439645337514,-0.5778045860864857,-0.693803084137655,-0.8885508073151629,-0.5174530320558005,-0.44121245789523006,-0.6462989035792923,-0.8669060251472918,-8.470329472543003e-22,0.05241782329822797,3.1208624172483446,1362.089202091019
0.31209000000000003,-0.3903760912436961,-0.512136984890468,-0.46584592281175397,-0.6112876169324913,-0.43227422560381473,-0.5311793731194181,-0.6226026717850205,-0.6066021206234051,-0.6675223852159572,-0.5636092399740105,-0.693803084137655,-0.8571714145571933,-0.6174530320558005,-0.5412124578952301,-0.7462989035792923,-0.8669060251472918,4.235164736271502e-22,0.06777355191417993,3.120962419248385,1362.5432131633493
0.31210000000000004,-0.408538694699396,-0.41213698489046796,-0.5658459228117539,-0.5146722030317977,-0.35057547556188856,-0.43117937311941806,-0.5226026717850205,-0.5066021206234051,-0.641379479823044,-0.5636092399740105,-0.693803084137655,-0.8037460358237282,-0.7174530320558005,-0.6412124578952301,-0.7462989035792923,-0.8669060251472918,2.117582368135751e-21,0.0685273464887622,3.1210624212484253,1362.5627458229246
0.31211,-0.308538694699396,-0.31213698489046793,-0.4991792561450873,-0.5513367457846913,-0.3332638561591172,-0.48461810478879785,-0.45593600511835386,-0.4066021206234051,-0.68254582518008,-0.5636092399740105,-0.593803084137655,-0.7909735315210205,-0.8174530320558004,-0.74121245789523,-0.7462989035792923,-0.7771323840263903,-8.470329472543003e-22,0.07479785291242434,3.1211624232484647,1362.6992708873838
0.31212,-0.21804414878348483,-0.3700074392772599,-0.39917925614508726,-0.5513367457846913,-0.37312627984938057,-0.4179514381221312,-0.5559360051183538,-0.3066021206234051,-0.78254582518008,-0.6061297178876924,-0.593803084137655,-0.6909735315210205,-0.9174530320558004,-0.7947172641390745,-0.6983399032108303,-0.8166291765501186,0.0,0.0734560031073246,3.1212624252485046,1362.6166158961978
0.31213,-0.2847108154501515,-0.3700074392772599,-0.3325125894784206,-0.45133674578469124,-0.374971837279688,-0.5179514381221312,-0.5559360051183538,-0.33714235319829966,-0.7988851427173184,-0.6479394448377079,-0.693803084137655,-0.6205970135211555,-1.0174530320558004,-0.6947172641390745,-0.7967629458682656,-0.7166291765501186,4.235164736271502e-22,0.05986163709058512,3.121362427248545,1362.2489563797376
0.31214000000000003,-0.3847108154501515,-0.4659299306137055,-0.43251258947842064,-0.3513367457846912,-0.47497183727968806,-0.5846181047887978,-0.49601108875724775,-0.4371423531982997,-0.8321143111696835,-0.6398995250026436,-0.614342642504317,-0.7191609967489956,-1.0174530320558004,-0.5947172641390746,-0.728683852109304,-0.7320370790228595,0.0,0.040367846866649675,3.1214624292485853,1361.7286125384946
0.31215000000000004,-0.48471081545015154,-0.5350524156096922,-0.4991792561450873,-0.32535236253261923,-0.5027567423058394,-0.5846181047887978,-0.5960110887572477,-0.4994932212691412,-0.8321143111696835,-0.5969890270602238,-0.614342642504317,-0.8191609967489956,-0.9174530320558004,-0.6613839308057412,-0.628683852109304,-0.8320370790228595,8.470329472543003e-22,0.038927991785345645,3.1215624312486248,1361.7100088517143
0.31216000000000005,-0.5847108154501516,-0.5060165709682432,-0.4991792561450873,-0.42535236253261927,-0.45465403774812996,-0.5846181047887978,-0.6626777554239144,-0.43282655460247454,-0.7321143111696835,-0.6969890270602238,-0.714342642504317,-0.8858276634156622,-0.8174530320558004,-0.7280505974724079,-0.628683852109304,-0.8655652959492949,-8.470329472543003e-22,0.043547227190291304,3.121662433248665,1361.8369395821499
0.31217,-0.6513774821168182,-0.5954891597455634,-0.5368851948923581,-0.5253523625326193,-0.5546540377481299,-0.6389222347613357,-0.6250121915348151,-0.5328265546024745,-0.7654476445030168,-0.6636556937268905,-0.7337304009134842,-0.7858276634156622,-0.7174530320558005,-0.6280505974724079,-0.728683852109304,-0.7655652959492949,4.235164736271502e-22,0.01880367743232224,3.121762435248705,1361.2253165181721
0.31218,-0.5513774821168183,-0.6781970913214251,-0.6368851948923581,-0.6253523625326193,-0.6213207044147966,-0.6389222347613357,-0.6717881432125936,-0.5994932212691412,-0.7654476445030168,-0.6061095172460282,-0.6337304009134842,-0.7191609967489956,-0.6174530320558005,-0.5280505974724079,-0.828683852109304,-0.7993389950107311,0.0,0.019560877427336573,3.121862437248745,1361.23319563506
0.31219,-0.4513774821168182,-0.6448637579880918,-0.7035518615590247,-0.7253523625326193,-0.5213207044147966,-0.7055889014280023,-0.6717881432125936,-0.5328265546024745,-0.6654476445030169,-0.6061095172460282,-0.6570322509458514,-0.8191609967489956,-0.5174530320558005,-0.5553410578698044,-0.7620171854426373,-0.8974805550088784,8.470329472543003e-22,0.04276533216596259,3.121962439248785,1361.8571842978004
0.31220000000000003,-0.5235514259880866,-0.5448637579880918,-0.6398417381537747,-0.8253523625326192,-0.4213207044147966,-0.6055889014280024,-0.7254651650411517,-0.609677440234655,-0.5654476445030169,-0.6096827907325758,-0.7570322509458514,-0.9191609967489955,-0.4174530320558005,-0.5553410578698044,-0.6620171854426373,-0.8723832428415957,0.0,0.05301610287264294,3.122062441248825,1362.1328380032237
0.31221000000000004,-0.44920328065411225,-0.5781970913214252,-0.7065084048204413,-0.9253523625326192,-0.32132070441479654,-0.5055889014280024,-0.7131012806078714,-0.709677440234655,-0.5987809778363502,-0.5763494573992425,-0.823698917612518,-0.9858276634156622,-0.3507863653891338,-0.45534105786980433,-0.691594602193208,-0.8061505500211583,4.235164736271502e-22,0.056313671835600355,3.122162443248865,1362.1739959807048
0.31222000000000005,-0.3492032806541122,-0.5446636555408124,-0.7952204805862393,-1.0078131504096868,-0.2528746718589861,-0.43892223476133574,-0.7572783363800484,-0.8096774402346549,-0.49878097783635017,-0.47634945739924245,-0.723698917612518,-0.8858276634156622,-0.45078636538913386,-0.3560691574266125,-0.7260893978642367,-0.9061505500211583,0.0,0.07500076716053627,3.122262445248905,1362.7009244689937
0.31223,-0.24920328065411218,-0.5446636555408124,-0.7237509676549998,-0.9234431081324876,-0.27644351224630653,-0.5389222347613357,-0.7589625210743728,-0.8763441069013216,-0.4321143111696835,-0.4096827907325758,-0.6236989176125181,-0.9490117238662683,-0.5507863653891338,-0.42273582409327914,-0.65942273119757,-0.9196158620810404,0.0,0.09464029592918721,3.122362447248945,1363.2599035622497
0.31224,-0.31586994732077883,-0.47799698887414577,-0.6237509676549998,-0.8234431081324877,-0.30977684557963986,-0.6055889014280024,-0.7253975279285935,-0.7863221795634221,-0.5321143111696836,-0.5096827907325758,-0.5570322509458514,-0.9490117238662683,-0.6507863653891338,-0.5227358240932791,-0.6601869296807933,-0.8196158620810404,1.2705494208814505e-21,0.08258789056024236,3.122462449248985,1362.9412517648286
0.31225,-0.41586994732077887,-0.5187313348409845,-0.5570843009883332,-0.7234431081324877,-0.4097768455796399,-0.5055889014280024,-0.6253975279285935,-0.6863221795634221,-0.6321143111696835,-0.6096827907325758,-0.6570322509458514,-0.8490117238662683,-0.7159079901533312,-0.6227358240932791,-0.6720011366045305,-0.8282988612031739,0.0,0.06405091247140204,3.122562451249025,1362.5016138352478
0.31226000000000004,-0.5158699473207788,-0.5235150812596469,-0.5570843009883332,-0.6234431081324877,-0.47644351224630654,-0.5055889014280024,-0.6253975279285935,-0.5863221795634221,-0.7321143111696835,-0.6763494573992425,-0.7570322509458514,-0.7490117238662684,-0.6648958001639601,-0.7227358240932791,-0.7720011366045305,-0.8211224716864748,-4.235164736271502e-22,0.04797577946645507,3.122662453249065,1362.0654673110196
0.31227000000000005,-0.5825366139874455,-0.6073480368615387,-0.5728715419440022,-0.5234431081324877,-0.4870744277775649,-0.6055889014280024,-0.7253975279285935,-0.4863221795634221,-0.8321143111696835,-0.6763494573992425,-0.823698917612518,-0.815678390532935,-0.7648958001639601,-0.6560691574266124,-0.8720011366045305,-0.8370940754225779,1.6940658945086007e-21,0.0349907278852073,3.1227624552491053,1361.6438742381274
0.31228,-0.5249775609852328,-0.5935017997760597,-0.6249310018860592,-0.4234431081324877,-0.5870744277775649,-0.7055889014280023,-0.6920641945952601,-0.3863221795634221,-0.9321143111696835,-0.7299040551363082,-0.723698917612518,-0.915678390532935,-0.8648958001639601,-0.6560691574266124,-0.8053344699378638,-0.9370940754225778,-4.235164736271502e-22,0.03541732023858984,3.1228624572491444,1361.5984640142353
0.31229,-0.5254792024089474,-0.6167589360783736,-0.5249310018860592,-0.35677644146582105,-0.6870744277775649,-0.7803672005759901,-0.5920641945952602,-0.28632217956342204,-0.9987809778363501,-0.7299040551363082,-0.723698917612518,-0.8490117238662683,-0.96489580016396,-0.7560691574266124,-0.7053344699378639,-1.0037607420892445,2.117582368135751e-22,0.03023980277401721,3.1229624592491847,1361.41876421372
0.3123,-0.6254792024089474,-0.58602454828877,-0.4249310018860592,-0.4567764414658211,-0.6870744277775649,-0.6935585687667267,-0.617214188811856,-0.3529888462300887,-0.9278795006282538,-0.8299040551363082,-0.6703460762571343,-0.7490117238662684,-0.96489580016396,-0.8560691574266124,-0.7903798229864598,-0.9037607420892445,1.0587911840678754e-22,0.028295964637057313,3.123062461249225,1361.456751024379
